Date,ES,NQ,ZN
13-08-18,0,0,0
15-08-18,0,0,0
16-08-18,0,0,0
22-08-18,0,0,0
24-08-18,0,0,0
29-08-18,0,0,0
04-09-18,0,0,0
05-09-18,0,0,0
06-09-18,0,0,0
07-09-18,0,0,0
10-09-18,0,0,0
11-09-18,0,0,0
12-09-18,0,0,0
13-09-18,0,0,0
14-09-18,0,0,0
24-09-18,0,0,0
25-09-18,0,0,0
26-09-18,0,0,0
01-10-18,0,0,0
02-10-18,0,0,0
04-10-18,0,0,0
05-10-18,0,0,0
09-10-18,0,0,0
10-10-18,0,0,0
11-10-18,0,0,0
15-10-18,0,0,0
17-10-18,0,0,0
18-10-18,0,0,0
22-10-18,0,0,0
23-10-18,0,0,0
24-10-18,0,0,0
29-10-18,0,0,0
01-11-18,0,0,0
02-11-18,0,0,0
05-11-18,0,0,0
06-11-18,0,0,0
07-11-18,0,0,0
08-11-18,0,0,0
09-11-18,0,0,0
12-11-18,0,0,0
13-11-18,0,0,0
14-11-18,0,0,0
19-11-18,0,0,0
23-11-18,0,0,0
27-11-18,0,0,0
28-11-18,0,0,0
03-12-18,0,0,0
04-12-18,0,0,0
06-12-18,0,0,0
07-12-18,0,0,0
11-12-18,0,0,0
12-12-18,0,0,0
13-12-18,0,0,0
19-12-18,0,0,0
27-12-18,0,0,0
03-01-19,0,0,0
04-01-19,0,0,0
07-01-19,0,0,0
08-01-19,0,0,0
09-01-19,0,0,0
10-01-19,0,0,0
11-01-19,0,0,0
14-01-19,0,0,0
16-01-19,0,0,0
17-01-19,0,0,0
22-01-19,0,0,0
23-01-19,0,0,0
24-01-19,0,0,0
25-01-19,0,0,0
28-01-19,0,0,0
29-01-19,0,0,0
01-02-19,0,0,0
05-02-19,0,0,0
06-02-19,0,0,0
07-02-19,0,0,0
08-02-19,0,0,0
11-02-19,0,0,0
21-02-19,0,0,0
26-02-19,0,0,0
01-03-19,0,0,0
04-03-19,0,0,0
05-03-19,0,0,0
06-03-19,0,0,0
07-03-19,0,0,0
08-03-19,0,0,0
11-03-19,0,0,0
12-03-19,0,0,0
13-03-19,0,0,0
20-03-19,0,0,0
21-03-19,0,0,0
22-03-19,0,0,0
25-03-19,0,0,0
26-03-19,0,0,0
27-03-19,0,0,0
01-04-19,0,0,0
02-04-19,0,0,0
03-04-19,0,0,0
04-04-19,0,0,0
05-04-19,0,0,0
09-04-19,0,0,0
10-04-19,0,0,0
11-04-19,0,0,0
17-04-19,0,0,0
26-04-19,0,0,0
02-05-19,0,0,0
03-05-19,0,0,0
07-05-19,0,0,0
08-05-19,0,0,0
09-05-19,0,0,0
10-05-19,0,0,0
13-05-19,0,0,0
14-05-19,0,0,0
15-05-19,0,0,0
16-05-19,0,0,0
22-05-19,0,0,0
23-05-19,0,0,0
24-05-19,0,0,0
29-05-19,0,0,0
03-06-19,0,0,0
04-06-19,0,0,0
05-06-19,0,0,0
06-06-19,0,0,0
07-06-19,0,0,0
11-06-19,0,0,0
12-06-19,0,0,0
13-06-19,0,0,0
26-06-19,0,0,0
01-07-19,0,0,0
02-07-19,0,0,0
03-07-19,0,0,0
05-07-19,0,0,0
08-07-19,0,0,0
09-07-19,0,0,0
10-07-19,0,0,0
11-07-19,0,0,0
12-07-19,0,0,0
17-07-19,0,0,0
18-07-19,0,0,0
22-07-19,0,0,0
23-07-19,0,0,0
24-07-19,0,0,0
25-07-19,0,0,0
26-07-19,0,0,0
29-07-19,0,0,0
02-08-19,0,0,0
06-08-19,0,0,0
07-08-19,0,0,0
08-08-19,0,0,0
09-08-19,0,0,0
12-08-19,0,0,0
13-08-19,0,0,0
15-08-19,0,0,0
21-08-19,0,0,0
23-08-19,0,0,0
28-08-19,0,0,0
03-09-19,0,0,0
04-09-19,0,0,0
05-09-19,0,0,0
06-09-19,0,0,0
09-09-19,0,0,0
10-09-19,0,0,0
11-09-19,0,0,0
12-09-19,0,0,0
13-09-19,0,0,0
18-09-19,0,0,0
23-09-19,0,0,0
24-09-19,0,0,0
25-09-19,0,0,0
01-10-19,0,0,0
02-10-19,0,0,0
03-10-19,0,0,0
04-10-19,0,0,0
08-10-19,0,0,0
09-10-19,0,0,0
10-10-19,0,0,0
11-10-19,0,0,0
16-10-19,0,0,0
17-10-19,0,0,0
22-10-19,0,0,0
23-10-19,0,0,0
24-10-19,0,0,0
25-10-19,0,0,0
29-10-19,0,0,0
01-11-19,0,0,0
04-11-19,0,0,0
05-11-19,0,0,0
06-11-19,0,0,0
07-11-19,0,0,0
08-11-19,0,0,0
11-11-19,0,0,0
12-11-19,0,0,0
13-11-19,0,0,0
14-11-19,0,0,0
18-11-19,0,0,0
25-11-19,0,0,0
26-11-19,0,0,0
27-11-19,0,0,0
02-12-19,0,0,0
03-12-19,0,0,0
04-12-19,0,0,0
05-12-19,0,0,0
06-12-19,0,0,0
10-12-19,0,0,0
11-12-19,0,0,0
12-12-19,0,0,0
23-12-19,0,0,0
27-12-19,0,0,0
03-01-20,0,0,0
06-01-20,0,0,0
07-01-20,0,0,0
08-01-20,0,0,0
09-01-20,0,0,0
10-01-20,0,0,0
13-01-20,0,0,0
14-01-20,0,0,0
15-01-20,0,0,0
16-01-20,0,0,0
21-01-20,0,0,0
24-01-20,0,0,0
27-01-20,0,0,0
28-01-20,0,0,0
29-01-20,0,0,0
03-02-20,0,0,0
04-02-20,0,0,0
05-02-20,0,0,0
06-02-20,0,0,0
07-02-20,0,0,0
11-02-20,0,0,0
12-02-20,0,0,0
13-02-20,0,0,0
18-02-20,0,0,0
26-02-20,0,0,0
02-03-20,0,0,0
03-03-20,0,0,0
04-03-20,0,0,0
05-03-20,0,0,0
06-03-20,0,0,0
09-03-20,0,0,0
10-03-20,0,0,0
11-03-20,0,0,0
12-03-20,0,0,0
13-03-20,0,0,0
23-03-20,0,0,0
24-03-20,0,0,0
25-03-20,0,0,0
27-03-20,0,0,0
01-04-20,0,0,0
02-04-20,0,0,0
03-04-20,0,0,0
07-04-20,0,0,0
08-04-20,0,0,0
09-04-20,0,0,0
14-04-20,0,0,0
16-04-20,0,0,0
21-04-20,0,0,0
23-04-20,0,0,0
28-04-20,0,0,0
04-05-20,0,0,0
05-05-20,0,0,0
06-05-20,0,0,0
07-05-20,0,0,0
11-05-20,0,0,0
12-05-20,0,0,0
13-05-20,0,0,0
14-05-20,0,0,0
19-05-20,0,0,0
26-05-20,0,0,0
27-05-20,0,0,0
02-06-20,0,0,0
03-06-20,0,0,0
04-06-20,0,0,0
05-06-20,0,0,0
09-06-20,0,0,0
10-06-20,0,0,0
11-06-20,0,0,0
23-06-20,0,0,0
26-06-20,0,0,0
29-06-20,0,0,0
01-07-20,0,0,0
02-07-20,0,0,0
06-07-20,0,0,0
07-07-20,0,0,0
08-07-20,0,0,0
09-07-20,0,0,0
10-07-20,0,0,0
13-07-20,0,0,0
14-07-20,0,0,0
21-07-20,0,0,0
23-07-20,0,0,0
24-07-20,0,0,0
27-07-20,0,0,0
28-07-20,0,0,0
29-07-20,0,0,0
03-08-20,0,0,0
04-08-20,0,0,0
05-08-20,0,0,0
06-08-20,0,0,0
07-08-20,0,0,0
11-08-20,0,0,0
12-08-20,0,0,0
13-08-20,0,0,0
17-08-20,0,0,0
18-08-20,0,0,0
20-08-20,0,0,0
24-08-20,0,0,0
26-08-20,0,0,0
01-09-20,0,0,0
02-09-20,0,0,0
03-09-20,0,0,0
04-09-20,0,0,0
08-09-20,0,0,0
09-09-20,0,0,0
10-09-20,0,0,0
11-09-20,0,0,0
22-09-20,0,0,0
23-09-20,0,0,0
25-09-20,0,0,0
28-09-20,0,0,0
01-10-20,0,0,0
02-10-20,0,0,0
06-10-20,0,0,0
07-10-20,0,0,0
08-10-20,0,0,0
09-10-20,0,0,0
12-10-20,0,0,0
13-10-20,0,0,0
15-10-20,0,0,0
20-10-20,0,0,0
22-10-20,0,0,0
23-10-20,0,0,0
26-10-20,0,0,0
28-10-20,0,0,0
02-11-20,0,0,0
03-11-20,0,0,0
04-11-20,0,0,0
05-11-20,0,0,0
06-11-20,0,0,0
09-11-20,0,0,0
10-11-20,0,0,0
11-11-20,0,0,0
12-11-20,0,0,0
13-11-20,0,0,0
17-11-20,0,0,0
24-11-20,0,0,0
25-11-20,0,0,0
01-12-20,0,0,0
02-12-20,0,0,0
03-12-20,0,0,0
04-12-20,0,0,0
08-12-20,0,0,0
09-12-20,0,0,0
10-12-20,0,0,0
11-12-20,0,0,0
21-12-20,0,0,0
22-12-20,0,0,0
23-12-20,0,0,0
29-12-20,0,0,0
04-01-21,0,0,0
05-01-21,0,0,0
06-01-21,0,0,0
07-01-21,0,0,0
08-01-21,0,0,0
11-01-21,0,0,0
12-01-21,0,0,0
13-01-21,0,0,0
14-01-21,0,0,0
21-01-21,0,0,0
22-01-21,0,0,0
25-01-21,0,0,0
26-01-21,0,0,0
27-01-21,0,0,0
01-02-21,0,0,0
02-02-21,0,0,0
03-02-21,0,0,0
04-02-21,0,0,0
05-02-21,0,0,0
09-02-21,0,0,0
10-02-21,0,0,0
11-02-21,0,0,0
16-02-21,0,0,0
24-02-21,0,0,0
01-03-21,0,0,0
02-03-21,0,0,0
03-03-21,0,0,0
04-03-21,0,0,0
05-03-21,0,0,0
08-03-21,0,0,0
09-03-21,0,0,0
10-03-21,0,0,0
11-03-21,0,0,0
12-03-21,0,0,0
22-03-21,0,0,0
23-03-21,0,0,0
24-03-21,0,0,0
26-03-21,0,0,0
29-03-21,0,0,0
01-04-21,0,0,0
06-04-21,0,0,0
07-04-21,0,0,0
08-04-21,0,0,0
09-04-21,0,0,0
12-04-21,0,0,0
13-04-21,0,0,0
14-04-21,0,0,0
20-04-21,0,0,0
23-04-21,0,0,0
28-04-21,0,0,0
04-05-21,0,0,0
05-05-21,0,0,0
06-05-21,0,0,0
07-05-21,0,0,0
10-05-21,0,0,0
11-05-21,0,0,0
12-05-21,0,0,0
14-05-21,0,0,0
17-05-21,0,0,0
18-05-21,0,0,0
20-05-21,0,0,0
25-05-21,0,0,0
26-05-21,0,0,0
01-06-21,0,0,0
02-06-21,0,0,0
03-06-21,0,0,0
04-06-21,0,0,0
08-06-21,0,0,0
09-06-21,0,0,0
10-06-21,0,0,0
11-06-21,0,0,0
23-06-21,0,0,0
28-06-21,0,0,0
01-07-21,0,0,0
02-07-21,0,0,0
06-07-21,0,0,0
07-07-21,0,0,0
08-07-21,0,0,0
09-07-21,0,0,0
12-07-21,0,0,0
13-07-21,0,0,0
14-07-21,0,0,0
20-07-21,0,0,0
22-07-21,0,0,0
23-07-21,0,0,0
26-07-21,0,0,0
27-07-21,0,0,0
28-07-21,0,0,0
02-08-21,0,0,0
03-08-21,0,0,0
04-08-21,0,0,0
05-08-21,0,0,0
06-08-21,0,0,0
10-08-21,0,0,0
11-08-21,0,0,0
12-08-21,0,0,0
16-08-21,0,0,0
17-08-21,0,0,0
24-08-21,0,0,0
27-08-21,0,0,0
01-09-21,0,0,0
02-09-21,0,0,0
03-09-21,0,0,0
07-09-21,0,0,0
08-09-21,0,0,0
09-09-21,0,0,0
10-09-21,0,0,0
21-09-21,0,0,0
22-09-21,0,0,0
23-09-21,0,0,0
24-09-21,0,0,0
27-09-21,0,0,0
28-09-21,0,0,0
01-10-21,0,0,0
05-10-21,0,0,0
06-10-21,0,0,0
07-10-21,0,0,0
08-10-21,0,0,0
11-10-21,0,0,0
12-10-21,0,0,0
13-10-21,0,0,0
18-10-21,0,0,0
21-10-21,0,0,0
22-10-21,0,0,0
25-10-21,0,0,0
27-10-21,0,0,0
01-11-21,0,0,0
02-11-21,0,0,0
03-11-21,0,0,0
04-11-21,0,0,0
05-11-21,0,0,0
08-11-21,0,0,0
09-11-21,0,0,0
10-11-21,0,0,0
11-11-21,0,0,0
12-11-21,0,0,0
16-11-21,0,0,0
22-11-21,0,0,0
24-11-21,0,0,0
26-11-21,0,0,0
01-12-21,0,0,0
02-12-21,0,0,0
03-12-21,0,0,0
07-12-21,0,0,0
08-12-21,0,0,0
09-12-21,0,0,0
10-12-21,0,0,0
15-12-21,0,0,0
20-12-21,0,0,0
21-12-21,0,0,0
23-12-21,0,0,0
04-01-22,0,0,0
05-01-22,0,0,0
06-01-22,0,0,0
07-01-22,0,0,0
10-01-22,0,0,0
11-01-22,0,0,0
12-01-22,0,0,0
13-01-22,0,0,0
14-01-22,0,0,0
18-01-22,0,0,0
20-01-22,0,0,0
24-01-22,0,0,0
25-01-22,0,0,0
26-01-22,0,0,0
01-02-22,0,0,0
02-02-22,0,0,0
03-02-22,0,0,0
04-02-22,0,0,0
08-02-22,0,0,0
09-02-22,0,0,0
10-02-22,0,0,0
11-02-22,0,0,0
15-02-22,0,0,0
24-02-22,0,0,0
01-03-22,0,0,0
02-03-22,0,0,0
03-03-22,0,0,0
04-03-22,0,0,0
07-03-22,0,0,0
08-03-22,0,0,0
09-03-22,0,0,0
10-03-22,0,0,0
11-03-22,0,0,0
16-03-22,0,0,0
22-03-22,0,0,0
23-03-22,0,0,0
24-03-22,0,0,0
25-03-22,0,0,0
28-03-22,0,0,0
29-03-22,0,0,0
01-04-22,0,0,0
05-04-22,0,0,0
06-04-22,0,0,0
07-04-22,0,0,0
08-04-22,0,0,0
11-04-22,0,0,0
12-04-22,0,0,0
13-04-22,0,0,0
22-04-22,0,0,0
26-04-22,0,0,0
03-05-22,0,0,0
04-05-22,0,0,0
05-05-22,0,0,0
06-05-22,0,0,0
09-05-22,0,0,0
10-05-22,0,0,0
11-05-22,0,0,0
12-05-22,0,0,0
13-05-22,0,0,0
16-05-22,0,0,0
17-05-22,0,0,0
23-05-22,0,0,0
24-05-22,0,0,0
25-05-22,0,0,0
27-05-22,0,0,0
01-06-22,0,0,0
07-06-22,0,0,0
08-06-22,0,0,0
09-06-22,0,0,0
10-06-22,0,0,0
21-06-22,0,0,0
23-06-22,0,0,0
28-06-22,0,0,0
01-07-22,0,0,0
05-07-22,0,0,0
06-07-22,0,0,0
07-07-22,0,0,0
08-07-22,0,0,0
11-07-22,0,0,0
12-07-22,0,0,0
13-07-22,0,0,0
14-07-22,0,0,0
21-07-22,0,0,0
22-07-22,0,0,0
25-07-22,0,0,0
26-07-22,0,0,0
27-07-22,0,0,0
02-08-22,0,0,0
03-08-22,0,0,0
04-08-22,0,0,0
05-08-22,0,0,0
09-08-22,0,0,0
10-08-22,0,0,0
11-08-22,0,0,0
15-08-22,0,0,0
16-08-22,0,0,0
18-08-22,0,0,0
22-08-22,0,0,0
24-08-22,0,0,0
26-08-22,0,0,0
01-09-22,0,0,0
02-09-22,0,0,0
06-09-22,0,0,0
07-09-22,0,0,0
08-09-22,0,0,0
09-09-22,0,0,0
12-09-22,0,0,0
13-09-22,0,0,0
14-09-22,0,0,0
22-09-22,0,0,0
23-09-22,0,0,0
26-09-22,0,0,0
27-09-22,0,0,0
28-09-22,0,0,0
03-10-22,0,0,0
04-10-22,0,0,0
05-10-22,0,0,0
06-10-22,0,0,0
07-10-22,0,0,0
11-10-22,0,0,0
12-10-22,0,0,0
13-10-22,0,0,0
17-10-22,0,0,0
18-10-22,0,0,0
20-10-22,0,0,0
24-10-22,0,0,0
25-10-22,0,0,0
01-11-22,0,0,0
02-11-22,0,0,0
03-11-22,0,0,0
04-11-22,0,0,0
07-11-22,0,0,0
08-11-22,0,0,0
09-11-22,0,0,0
10-11-22,0,0,0
11-11-22,0,0,0
14-11-22,0,0,0
22-11-22,0,0,0
25-11-22,0,0,0
28-11-22,0,0,0
01-12-22,0,0,0
02-12-22,0,0,0
06-12-22,0,0,0
07-12-22,0,0,0
08-12-22,0,0,0
09-12-22,0,0,0
12-12-22,0,0,0
13-12-22,0,0,0
22-12-22,0,0,0
23-12-22,0,0,0
03-01-23,0,0,0
04-01-23,0,0,0
05-01-23,0,0,0
06-01-23,0,0,0
09-01-23,0,0,0
10-01-23,0,0,0
11-01-23,0,0,0
12-01-23,0,0,0
13-01-23,0,0,0
17-01-23,0,0,0
24-01-23,0,0,0
25-01-23,0,0,0
27-01-23,0,0,0
30-01-23,0,0,0
01-02-23,0,0,0
02-02-23,0,0,0
03-02-23,0,0,0
07-02-23,0,0,0
08-02-23,0,0,0
09-02-23,0,0,0
10-02-23,0,0,0
16-02-23,0,0,0
21-02-23,0,0,0
24-02-23,0,0,0
01-03-23,0,0,0
02-03-23,0,0,0
03-03-23,0,0,0
06-03-23,0,0,0
07-03-23,0,0,0
08-03-23,0,0,0
09-03-23,0,0,0
10-03-23,0,0,0
15-03-23,0,0,0
21-03-23,0,0,0
23-03-23,0,0,0
24-03-23,0,0,0
27-03-23,0,0,0
28-03-23,0,0,0
29-03-23,0,0,0
03-04-23,0,0,0
04-04-23,0,0,0
05-04-23,0,0,0
06-04-23,0,0,0
11-04-23,0,0,0
12-04-23,0,0,0
13-04-23,0,0,0
14-04-23,0,0,0
18-04-23,0,0,0
25-04-23,0,0,0
02-05-23,0,0,0
03-05-23,0,0,0
04-05-23,0,0,0
05-05-23,0,0,0
09-05-23,0,0,0
10-05-23,0,0,0
11-05-23,0,0,0
12-05-23,0,0,0
15-05-23,0,0,0
16-05-23,0,0,0
22-05-23,0,0,0
23-05-23,0,0,0
24-05-23,0,0,0
26-05-23,0,0,0
01-06-23,0,0,0
02-06-23,0,0,0
06-06-23,0,0,0
07-06-23,0,0,0
08-06-23,0,0,0
09-06-23,0,0,0
12-06-23,0,0,0
13-06-23,0,0,0
22-06-23,0,0,0
26-06-23,0,0,0
03-07-23,0,0,0
05-07-23,0,0,0
06-07-23,0,0,0
07-07-23,0,0,0
10-07-23,0,0,0
11-07-23,0,0,0
12-07-23,0,0,0
13-07-23,0,0,0
18-07-23,0,0,0
20-07-23,0,0,0
24-07-23,0,0,0
25-07-23,0,0,0
26-07-23,0,0,0
27-07-23,0,0,0
02-08-23,0,0,0
03-08-23,0,0,0
04-08-23,0,0,0
08-08-23,0,0,0
09-08-23,0,0,0
10-08-23,0,0,0
11-08-23,0,0,0
15-08-23,0,0,0
17-08-23,0,0,0
22-08-23,0,0,0
24-08-23,0,0,0
29-08-23,0,0,0
01-09-23,0,0,0
05-09-23,0,0,0
06-09-23,0,0,0
07-09-23,0,0,0
08-09-23,0,0,0
11-09-23,0,0,0
12-09-23,0,0,0
13-09-23,0,0,0
21-09-23,0,0,0
22-09-23,0,0,0
25-09-23,0,0,0
26-09-23,0,0,0
02-10-23,0,0,0
03-10-23,0,0,0
04-10-23,0,0,0
05-10-23,0,0,0
06-10-23,0,0,0
10-10-23,0,0,0
11-10-23,0,0,0
12-10-23,0,0,0
16-10-23,0,0,0
17-10-23,0,0,0
23-10-23,0,0,0
24-10-23,0,0,0
25-10-23,0,0,0
27-10-23,0,0,0
01-11-23,0,0,0
02-11-23,0,0,0
03-11-23,0,0,0
06-11-23,0,0,0
07-11-23,0,0,0
08-11-23,0,0,0
09-11-23,0,0,0
10-11-23,0,0,0
13-11-23,0,0,0
14-11-23,0,0,0
20-11-23,0,0,0
22-11-23,0,0,0
27-11-23,0,0,0
28-11-23,0,0,0
01-12-23,0,0,0
05-12-23,0,0,0
06-12-23,0,0,0
07-12-23,0,0,0
08-12-23,0,0,0
11-12-23,0,0,0
