Date,ES,NQ,ZN
03-12-13,8957.5,6951.5,125093.75
04-12-13,8958.75,6965,124609.375
05-12-13,8920,6957.5,124359.375
06-12-13,9025,7008,124218.75
09-12-13,9045,7037,124343.75
10-12-13,9015,7032,124875
11-12-13,8903.75,6941,124515.625
12-12-13,8875,6919,124250
13-12-13,8873.75,6915,124265.625
16-12-13,8932.5,6949,124234.375
17-12-13,8896.25,6930.5,124546.875
18-12-13,9053.75,7025.5,124296.875
19-12-13,9010,6994,123656.25
20-12-13,9072.5,7064.5,123734.375
23-12-13,9113.75,7129.5,123437.5
27-12-13,9182.5,7140.5,122984.375
30-12-13,9173.75,7131.5,123218.75
03-01-14,9127.5,7063,123171.875
06-01-14,9103.75,7035.5,123468.75
07-01-14,9153.75,7097.5,123687.5
08-01-14,9162.5,7129.5,123109.375
09-01-14,9165,7095.5,123328.125
10-01-14,9188.75,7123,124296.875
13-01-14,9075,7019,124578.125
14-01-14,9165,7147.5,124171.875
15-01-14,9207.5,7196.5,123968.75
16-01-14,9181.25,7190.5,124265.625
17-01-14,9171.25,7169.5,124421.875
21-01-14,9192.5,7219,124375
22-01-14,9192.5,7241,123968.75
23-01-14,9121.25,7227.5,124781.25
24-01-14,8910,7064.5,125062.5
27-01-14,8878.75,7006,124812.5
28-01-14,8941.25,7002,125078.125
29-01-14,8856.25,6946,125625
30-01-14,8906.25,7004,125453.125
07-02-14,8967.5,7116,125968.75
10-02-14,8973.75,7155,125937.5
11-02-14,9067.5,7225.5,125578.125
12-02-14,9085,7249,125250
13-02-14,9121.25,7302,125750
14-02-14,9175,7322,125640.625
18-02-14,9187.5,7350,125953.125
19-02-14,9127.5,7309,125734.375
20-02-14,9181.25,7343,125500
21-02-14,9171.25,7329,125609.375
24-02-14,9230,7376,125468.75
25-02-14,9231.25,7377,125828.125
26-02-14,9210,7347.5,126078.125
27-02-14,9270,7403,126312.5
28-02-14,9287.5,7390.5,124531.25
03-03-14,9215,7337.5,124984.375
04-03-14,9357.5,7433.5,124328.125
05-03-14,9362.5,7456.5,124328.125
06-03-14,9381.25,7444,124015.625
07-03-14,9390,7408.5,123546.875
10-03-14,9386.25,7415,123656.25
11-03-14,9326.25,7377,123781.25
12-03-14,9338.75,7413.5,124062.5
13-03-14,9233.75,7302.5,124625
14-03-14,9200,7255.5,124656.25
17-03-14,9288.75,7316.5,124281.25
18-03-14,9353.75,7403,124468.75
19-03-14,9298.75,7363.5,123468.75
20-03-14,9330,7398,123390.625
21-03-14,9285,7278,123453.125
24-03-14,9247.5,7222,123421.875
25-03-14,9296.25,7247.5,123468.75
26-03-14,9212.5,7145.5,123796.875
27-03-14,9202.5,7108.5,123859.375
28-03-14,9252.5,7126,123562.5
31-03-14,9322.5,7172.5,123500
01-04-14,9388.75,7300.5,123359.375
02-04-14,9415,7316.5,122921.875
03-04-14,9415,7261.5,122968.75
04-04-14,9300,7075,123671.875
08-04-14,9225,7057,124046.875
09-04-14,9323.75,7182,124203.125
10-04-14,9135,6960,124703.125
11-04-14,9058.75,6888,124796.875
14-04-14,9122.5,6940.5,124593.75
15-04-14,9197.5,6982.5,124593.75
16-04-14,9263.75,7003,124375
17-04-14,9290,7046.5,123750
22-04-14,9370,7170,123625
23-04-14,9365,7109,123953.125
24-04-14,9365,7169.5,123921.875
25-04-14,9300,7061,124062.5
28-04-14,9330,7081.5,124093.75
29-04-14,9358.75,7127.5,124000
30-04-14,9390,7146.5,124421.875
06-05-14,9321.25,7102,124640.625
07-05-14,9371.25,7081,124875
08-05-14,9361.25,7075,125109.375
09-05-14,9367.5,7096,125000
12-05-14,9463.75,7215.5,124734.375
13-05-14,9471.25,7217.5,125062.5
14-05-14,9426.25,7192.5,125625
15-05-14,9336.25,7126.5,125921.875
16-05-14,9373.75,7165.5,125781.25
19-05-14,9411.25,7226.5,125734.375
20-05-14,9340,7193,126000
21-05-14,9425,7267,125812.5
22-05-14,9451.25,7296,125625
23-05-14,9485,7350,125796.875
27-05-14,9546.25,7442.5,125906.25
28-05-14,9545,7432,126484.375
30-05-14,9607.5,7471,125515.625
03-06-14,9610,7461.5,124421.875
04-06-14,9628.75,7486.5,124312.5
05-06-14,9692.5,7552.5,124515.625
06-06-14,9746.25,7596,124359.375
10-06-14,9752.5,7601,124015.625
11-06-14,9720,7596.5,124078.125
12-06-14,9652.5,7542.5,124546.875
13-06-14,9678.75,7551.5,124296.875
16-06-14,9682.5,7558.5,124312.5
17-06-14,9707.5,7559,123859.375
18-06-14,9785,7607,124218.75
19-06-14,9751.25,7594.5,124343.75
20-06-14,9766.25,7586.5,124265.625
23-06-14,9765,7589,124265.625
24-06-14,9716.25,7589,124562.5
25-06-14,9747.5,7629.5,124796.875
26-06-14,9743.75,7635,125078.125
27-06-14,9760,7663,125093.75
30-06-14,9762.5,7681,125171.875
01-07-14,9828.75,7769.5,124875
02-07-14,9838.75,7779.5,124390.625
03-07-14,9887.5,7831.5,124218.75
07-07-14,9855,7808.5,124390.625
08-07-14,9802.5,7726.5,124750
09-07-14,9836.25,7771,124984.375
10-07-14,9788.75,7747.5,125171.875
11-07-14,9812.5,7795,125218.75
14-07-14,9855,7838.5,124968.75
15-07-14,9840,7825,124906.25
16-07-14,9873.75,7845,124890.625
17-07-14,9767.5,7752,125359.375
18-07-14,9857.5,7860.5,125281.25
21-07-14,9831.25,7851.5,125265.625
22-07-14,9875,7901,125406.25
23-07-14,9903.75,7951,125421.875
24-07-14,9903.75,7943.5,125046.875
25-07-14,9857.5,7911,125312.5
28-07-14,9865,7920,125125
29-07-14,9815,7904.5,125375
30-07-14,9825,7937,124656.25
31-07-14,9623.75,7769.5,124609.375
04-08-14,9660,7793.5,125375
05-08-14,9565,7743.5,125390.625
06-08-14,9573.75,7737.5,125500
07-08-14,9526.25,7713.5,125921.875
08-08-14,9618.75,7747,125968.75
11-08-14,9662.5,7810,125921.875
12-08-14,9652.5,7807,125828.125
13-08-14,9723.75,7891.5,126140.625
14-08-14,9767.5,7936,126296.875
15-08-14,9762.5,7970,126640.625
18-08-14,9837.5,8026.5,126359.375
19-08-14,9886.25,8068.5,126218.75
20-08-14,9916.25,8079,125921.875
21-08-14,9947.5,8095,126015.625
22-08-14,9938.75,8109.5,125890.625
26-08-14,9992.5,8144.5,126031.25
27-08-14,9985,8145.5,126234.375
28-08-14,9983.75,8139.5,126406.25
29-08-14,10007.5,8164,125781.25
02-09-14,9998.75,8184,125234.375
03-09-14,9993.75,8143.5,125234.375
04-09-14,9988.75,8138.5,124984.375
05-09-14,10030,8173,125062.5
09-09-14,9948.75,8132,124656.25
10-09-14,9975,8186,124484.375
11-09-14,9985,8182,124500
12-09-14,9923.75,8139.5,123984.375
15-09-14,9921.25,8067,124156.25
16-09-14,9997.5,8132,124218.75
17-09-14,10007.5,8145,124046.875
18-09-14,10022.5,8207.5,123734.375
19-09-14,10018.75,8186,124000
22-09-14,9931.25,8105.5,124281.25
23-09-14,9861.25,8074,124531.25
24-09-14,9955,8175.5,124281.25
25-09-14,9807.5,8015,124750
26-09-14,9880,8091.5,124437.5
29-09-14,9847.5,8071,124765.625
30-09-14,9827.5,8089.5,124640.625
08-10-14,9808.75,8061,126375
09-10-14,9625,7940.5,126437.5
10-10-14,9471.25,7706,126546.875
13-10-14,9327.5,7597,127156.25
14-10-14,9373.75,7623.5,127437.5
15-10-14,9233.75,7504,128562.5
16-10-14,9252.5,7483,128046.875
17-10-14,9405,7608,127640.625
20-10-14,9500,7732,127812.5
21-10-14,9690,7943,127656.25
22-10-14,9625,7898.5,127421.875
23-10-14,9730,8010.5,127015.625
24-10-14,9798.75,8069.5,127031.25
27-10-14,9785,8076.5,127140.625
28-10-14,9900,8188,126953.125
29-10-14,9861.25,8144.5,126453.125
30-10-14,9942.5,8179,126625
31-10-14,10057.5,8301,126359.375
03-11-14,10055,8314.5,126265.625
04-11-14,10027.5,8287,126281.25
05-11-14,10093.75,8285,126281.25
06-11-14,10140,8325.5,126062.5
07-11-14,10130,8301.5,126656.25
10-11-14,10170,8340.5,126265.625
11-11-14,10182.5,8366.5,126109.375
12-11-14,10180,8392,126328.125
13-11-14,10170,8410,126484.375
14-11-14,10190,8444,126687.5
17-11-14,10198.75,8424.5,126468.75
18-11-14,10242.5,8476,126640.625
19-11-14,10236.25,8447.5,126390.625
20-11-14,10260,8490,126562.5
21-11-14,10308.75,8498.5,126687.5
24-11-14,10337.5,8564,126781.25
25-11-14,10337.5,8585,127125
26-11-14,10361.25,8635.5,127359.375
28-11-14,10331.25,8676.5,127046.875
01-12-14,10253.75,8573,126921.875
02-12-14,10330,8611,126343.75
03-12-14,10362.5,8621,126281.25
04-12-14,10360,8627,126500
05-12-14,10380,8626.5,125906.25
08-12-14,10297.5,8558,126218.75
09-12-14,10287.5,8581.5,126593.75
10-12-14,10132.5,8454,127093.75
11-12-14,10155,8473,126875
12-12-14,9986.25,8379,127546.875
15-12-14,9950,8327.5,127250
16-12-14,9857.5,8173,127640.625
17-12-14,10071.25,8325.5,126953.125
18-12-14,10300,8530,126484.375
19-12-14,10335,8565.5,126640.625
22-12-14,10362.5,8583.5,126703.125
23-12-14,10395,8556,126000
29-12-14,10428.75,8622,126390.625
30-12-14,10383.75,8565.5,126578.125
05-01-15,10080,8323.5,127765.625
06-01-15,9972.5,8204.5,128359.375
07-01-15,10097.5,8303,128468.75
08-01-15,10275,8464.5,128109.375
09-01-15,10176.25,8401.5,128578.125
12-01-15,10112.5,8333,129062.5
13-01-15,10080,8317,129312.5
14-01-15,10037.5,8291,129765.625
15-01-15,9945,8178,130343.75
16-01-15,10065,8268,129859.375
20-01-15,10083.75,8334,129859.375
21-01-15,10132.5,8365.5,129437.5
22-01-15,10282.5,8529.5,129125
23-01-15,10220,8534,129671.875
26-01-15,10267.5,8538.5,129500
27-01-15,10150,8355,129656.25
28-01-15,9957.5,8248.5,130468.75
29-01-15,10092.5,8371.5,130187.5
30-01-15,9942.5,8282.5,130875
02-02-15,10085,8371,130921.875
03-02-15,10210,8432.5,130062.5
04-02-15,10150,8408,130000
05-02-15,10275,8495,129859.375
06-02-15,10265,8455,128718.75
09-02-15,10212.5,8428.5,128609.375
10-02-15,10311.25,8552,128359.375
11-02-15,10328.75,8593,128359.375
12-02-15,10420,8689.5,128421.875
13-02-15,10467.5,8754,128234.375
17-02-15,10480,8763.5,127250
25-02-15,10551.25,8873.5,128718.75
26-02-15,10550,8923.5,128281.25
27-02-15,10513.75,8885,127796.875
02-03-15,10570,8954,127125
03-03-15,10523.75,8913,126812.5
04-03-15,10482.5,8888.5,126906.25
05-03-15,10498.75,8899,127062.5
06-03-15,10353.75,8810,126062.5
09-03-15,10388.75,8827,126421.875
10-03-15,10210,8662.5,126921.875
11-03-15,10197.5,8615,126984.375
12-03-15,10320,8661.5,127203.125
13-03-15,10248.75,8617.5,127109.375
16-03-15,10382.5,8719,127218.75
17-03-15,10372.5,8755.5,127500
18-03-15,10502.5,8854.5,128562.5
19-03-15,10407.5,8859,128218.75
20-03-15,10496.25,8894.5,128687.5
23-03-15,10473.75,8873.5,128843.75
24-03-15,10425,8858,129093.75
25-03-15,10268.75,8647,128812.5
26-03-15,10242.5,8621.5,128234.375
27-03-15,10262.5,8651.5,128687.5
30-03-15,10377.5,8745,128593.75
31-03-15,10303.75,8659,128906.25
01-04-15,10265,8626,129375
02-04-15,10297.5,8614.5,129171.875
07-04-15,10338.75,8668,129359.375
08-04-15,10380,8749.5,129359.375
09-04-15,10428.75,8798.5,128843.75
10-04-15,10477.5,8829.5,128812.5
13-04-15,10432.5,8806.5,128984.375
14-04-15,10455,8795.5,129312.5
15-04-15,10498.75,8843.5,129437.5
16-04-15,10503.75,8830.5,129687.5
17-04-15,10377.5,8698,129812.5
20-04-15,10455,8815,129531.25
21-04-15,10455,8857,129359.375
22-04-15,10501.25,8890.5,128859.375
23-04-15,10535,8963,129140.625
24-04-15,10558.75,9058.5,129390.625
27-04-15,10523.75,9049.5,129312.5
28-04-15,10560,9032,128953.125
29-04-15,10495,8959.5,128515.625
30-04-15,10395,8816.5,128375
05-05-15,10420,8815,127421.875
06-05-15,10371.25,8746,127093.75
07-05-15,10421.25,8805,127390.625
08-05-15,10542.5,8897.5,127828.125
11-05-15,10488.75,8862.5,126890.625
12-05-15,10475,8841.5,127046.875
13-05-15,10472.5,8847.5,126984.375
15-05-15,10595,8977.5,128031.25
18-05-15,10630,9014.5,127375
19-05-15,10622.5,9002.5,127031.25
20-05-15,10612.5,9011,127265.625
21-05-15,10640,9057.5,127718.75
22-05-15,10622.5,9057.5,127281.25
26-05-15,10525,8959.5,127906.25
27-05-15,10605,9084.5,127890.625
28-05-15,10608.75,9085.5,128031.25
29-05-15,10530,9022,127687.5
01-06-15,10546.25,9043,126906.25
02-06-15,10533.75,9006,126312.5
03-06-15,10580,9055,125484.375
04-06-15,10495,8993,125937.5
05-06-15,10461.25,8963,125109.375
08-06-15,10391.25,8864.5,125343.75
09-06-15,10400,8863,125109.375
10-06-15,10535,8977.5,124656.25
11-06-15,10546.25,8981,125359.375
12-06-15,10465,8909.5,125312.5
15-06-15,10420,8871,125593.75
16-06-15,10487.5,8918,125906.25
17-06-15,10487.5,8922.5,126171.875
18-06-15,10573.75,9076,125859.375
19-06-15,10488.75,8999.5,126578.125
23-06-15,10582.5,9082.5,125453.125
24-06-15,10497.5,9031.5,125734.375
25-06-15,10470,9018.5,125578.125
26-06-15,10478.75,8961,125015.625
29-06-15,10252.5,8756,126203.125
30-06-15,10272.5,8780.5,126171.875
01-07-15,10355,8844,125468.75
02-07-15,10343.75,8857.5,125875
06-07-15,10322.5,8845.5,126765.625
07-07-15,10368.75,8844.5,127125
08-07-15,10196.25,8693,127375
09-07-15,10206.25,8679,126671.875
10-07-15,10345,8816.5,125734.375
13-07-15,10472.5,8976,125593.75
14-07-15,10510,9035,125937.5
15-07-15,10521.25,9073,126343.75
16-07-15,10585,9195.5,126171.875
17-07-15,10593.75,9300,126125
20-07-15,10610,9342.5,125890.625
21-07-15,10572.5,9333,126203.125
22-07-15,10540,9234,126312.5
23-07-15,10492.5,9240,126609.375
24-07-15,10387.5,9123.5,126718.75
27-07-15,10322.5,9045,127156.25
28-07-15,10436.25,9112,127000
29-07-15,10507.5,9130,126812.5
30-07-15,10518.75,9190.5,126843.75
31-07-15,10492.5,9170,127437.5
03-08-15,10455,9146,127828.125
04-08-15,10415,9103.5,127265.625
05-08-15,10468.75,9187,126750
06-08-15,10397.5,9049.5,127015.625
07-08-15,10367.5,9038,127453.125
10-08-15,10498.75,9132,127015.625
11-08-15,10398.75,9021.5,127859.375
12-08-15,10421.25,9067,127968.75
13-08-15,10402.5,9034.5,127484.375
14-08-15,10447.5,9063.5,127359.375
17-08-15,10496.25,9129.5,127765.625
18-08-15,10470,9088,127453.125
19-08-15,10363.75,9007.5,128093.75
20-08-15,10127.5,8732.5,128328.125
21-08-15,9857.5,8401.5,128671.875
24-08-15,9356.25,8006.5,129203.125
25-08-15,9363.75,8057,128062.5
26-08-15,9690,8429,127937.5
27-08-15,9946.25,8656,127953.125
28-08-15,9948.75,8666,127781.25
01-09-15,9580,8316.5,127312.5
02-09-15,9735,8520,127156.25
08-09-15,9828.75,8597,127281.25
09-09-15,9713.75,8510,127437.5
10-09-15,9747.5,8590,127156.25
11-09-15,9801.25,8650.5,127531.25
14-09-15,9770,8620,127546.875
15-09-15,9898.75,8722,126703.125
16-09-15,9991.25,8783,126515.625
17-09-15,9886.25,8760.5,127296.875
18-09-15,9752.5,8653.5,127968.75
21-09-15,9815,8682.5,127375
22-09-15,9660,8534.5,128109.375
23-09-15,9642.5,8525.5,127968.75
24-09-15,9593.75,8492,128125
25-09-15,9596.25,8427,127843.75
28-09-15,9360,8189.5,128437.5
29-09-15,9372.5,8149.5,128812.5
30-09-15,9543.75,8326,128734.375
08-10-15,10032.5,8689.5,128468.75
09-10-15,10037.5,8719,128484.375
12-10-15,10055,8750,128765.625
13-10-15,9970,8682.5,128859.375
14-10-15,9920,8653,129546.875
15-10-15,10095,8823.5,129125
16-10-15,10127.5,8869.5,129031.25
19-10-15,10137.5,8909,128968.75
20-10-15,10102.5,8849.5,128562.5
21-10-15,10042.5,8798.5,128875
22-10-15,10265,9105.5,128937.5
23-10-15,10330,9223,128421.875
26-10-15,10311.25,9232.5,128593.75
27-10-15,10302.5,9264.5,128921.875
28-10-15,10422.5,9347.5,128203.125
29-10-15,10415,9323.5,127609.375
30-10-15,10368.75,9286.5,127687.5
02-11-15,10477.5,9388,127375
03-11-15,10515,9424,127109.375
04-11-15,10473.75,9419,126921.875
05-11-15,10470,9390.5,126828.125
06-11-15,10468.75,9406,126046.875
09-11-15,10365,9305.5,126031.25
10-11-15,10390,9286,126296.875
11-11-15,10345,9263.5,126062.5
12-11-15,10202.5,9170.5,126203.125
13-11-15,10092.5,9004,126531.25
16-11-15,10240,9119.5,126671.875
17-11-15,10245,9139,126734.375
18-11-15,10398.75,9305,126656.25
19-11-15,10396.25,9320,126781.25
20-11-15,10443.75,9379,126671.875
23-11-15,10421.25,9351.5,126812.5
24-11-15,10423.75,9332,126906.25
25-11-15,10440,9354.5,126984.375
27-11-15,10450,9365,127078.125
30-11-15,10398.75,9337.5,126437.5
01-12-15,10500,9432.5,126953.125
02-12-15,10407.5,9389,126718.75
03-12-15,10256.25,9222,125546.875
04-12-15,10442.5,9426.5,125921.875
07-12-15,10405,9402,126343.75
08-12-15,10293.75,9374.5,126328.125
09-12-15,10210,9232,126671.875
10-12-15,10246.25,9288,126328.125
11-12-15,10048.75,9078.5,127156.25
14-12-15,10092.5,9133,126421.875
15-12-15,10227.5,9212,126109.375
16-12-15,10360,9326,125750
17-12-15,10123.75,9155.5,126125
18-12-15,9960,9009,126484.375
21-12-15,10075,9126,126562.5
22-12-15,10180,9182,126171.875
23-12-15,10265,9213.5,126000
29-12-15,10363.75,9381,125656.25
30-12-15,10272.5,9292,125609.375
04-01-16,10045,9009,126156.25
05-01-16,10058.75,8967.5,126250
06-01-16,9930,8893.5,126859.375
07-01-16,9665,8578.5,127109.375
08-01-16,9557.5,8523,127406.25
11-01-16,9571.25,8546,127359.375
12-01-16,9625,8625.5,127828.125
13-01-16,9407.5,8351.5,128062.5
14-01-16,9572.5,8515,127828.125
15-01-16,9375,8281.5,128453.125
19-01-16,9365,8289,128390.625
20-01-16,9275,8266,128875
21-01-16,9305,8260.5,128671.875
22-01-16,9496.25,8495,128375
25-01-16,9351.25,8373.5,128546.875
26-01-16,9480,8453.5,128812.5
27-01-16,9375,8254,128859.375
28-01-16,9403.75,8307.5,129031.25
29-01-16,9650,8526,129578.125
01-02-16,9656.25,8583,129171.875
02-02-16,9487.5,8384,130093.75
03-02-16,9542.5,8343,130015.625
04-02-16,9538.75,8311.5,130265.625
05-02-16,9376.25,8044,130359.375
16-02-16,9443.75,8185.5,130906.25
17-02-16,9613.75,8393.5,130437.5
18-02-16,9582.5,8310,130921.875
19-02-16,9572.5,8322,130906.25
22-02-16,9681.25,8429.5,130781.25
23-02-16,9580,8318.5,130937.5
24-02-16,9651.25,8417,131000
25-02-16,9752.5,8488.5,131453.125
26-02-16,9713.75,8460,130750
29-02-16,9647.5,8402.5,130515.625
01-03-16,9890,8675.5,129593.75
02-03-16,9917.5,8658.5,129343.75
03-03-16,9952.5,8640.5,129515.625
04-03-16,9975,8645,129093.75
07-03-16,9995,8600,128921.875
08-03-16,9905,8541,129500
09-03-16,9945,8589,129062.5
10-03-16,9943.75,8570,128640.625
11-03-16,10100,8705.5,128343.75
14-03-16,10093.75,8732,128421.875
15-03-16,10078.75,8729,128406.25
16-03-16,10135,8795,128843.75
17-03-16,10151.25,8804.5,129109.375
18-03-16,10187.5,8789.5,129406.25
21-03-16,10213.75,8832.5,129015.625
22-03-16,10212.5,8869,128796.875
23-03-16,10143.75,8791,129328.125
24-03-16,10142.5,8794.5,129218.75
29-03-16,10237.5,8916.5,130000
30-03-16,10276.25,8964,130015.625
31-03-16,10257.5,8952.5,130390.625
01-04-16,10325,9057,130296.875
05-04-16,10193.75,8939,130828.125
06-04-16,10301.25,9070,130687.5
07-04-16,10175,8940.5,131250
08-04-16,10203.75,8934.5,131031.25
11-04-16,10172.5,8903,131031.25
12-04-16,10278.75,8980,130546.875
13-04-16,10380,9095.5,130625
14-04-16,10382.5,9092.5,130375
15-04-16,10375,9077,130640.625
18-04-16,10433.75,9093,130500
19-04-16,10468.75,9053.5,130359.375
20-04-16,10490,9071.5,129750
21-04-16,10413.75,8995.5,129609.375
22-04-16,10430,8931.5,129468.75
25-04-16,10416.25,8944.5,129375
26-04-16,10442.5,8905,129171.875
27-04-16,10453.75,8847.5,129781.25
28-04-16,10362.5,8764,129953.125
29-04-16,10295,8663,130062.5
03-05-16,10285,8669,130296.875
04-05-16,10235,8619.5,130437.5
06-05-16,10263.75,8656.5,130531.25
09-05-16,10271.25,8671.5,130796.875
10-05-16,10387.5,8784,130781.25
11-05-16,10290,8703,130906.25
12-05-16,10293.75,8669.5,130593.75
13-05-16,10217.5,8648,130968.75
17-05-16,10217.5,8639,130406.25
18-05-16,10207.5,8664.5,129375
19-05-16,10193.75,8634.5,129671.875
20-05-16,10250,8724.5,129703.125
23-05-16,10226.25,8705,129750
24-05-16,10375,8890.5,129562.5
25-05-16,10436.25,8949.5,129468.75
26-05-16,10448.75,8984.5,129890.625
27-05-16,10486.25,9020,129796.875
31-05-16,10475,9048.5,129687.5
01-06-16,10490,9043,129546.875
02-06-16,10518.75,9064.5,129875
03-06-16,10488.75,9018,130968.75
06-06-16,10541.25,9051,130875
07-06-16,10551.25,9028.5,130953.125
08-06-16,10590,9038,130906.25
13-06-16,10393.75,8852.5,131765.625
14-06-16,10372.5,8850.5,131781.25
15-06-16,10358.75,8825.5,132078.125
16-06-16,10352.5,8849.5,132281.25
17-06-16,10295,8719,131859.375
20-06-16,10371.25,8780,131453.125
21-06-16,10402.5,8800.5,131250
22-06-16,10383.75,8789,131343.75
23-06-16,10528.75,8925,130812.5
24-06-16,10092.5,8524.5,132375
27-06-16,9925,8356,133281.25
28-06-16,10142.5,8562,133250
29-06-16,10333.75,8725.5,133062.5
30-06-16,10451.25,8814,132984.375
01-07-16,10481.25,8866.5,133078.125
05-07-16,10413.75,8808,133890.625
06-07-16,10470,8879,133671.875
07-07-16,10460,8904.5,133687.5
08-07-16,10602.5,9034.5,133796.875
11-07-16,10651.25,9099,133156.25
12-07-16,10728.75,9139.5,132515.625
13-07-16,10730,9122.5,132828.125
14-07-16,10786.25,9180,132390.625
15-07-16,10763.75,9158.5,131875
18-07-16,10800,9216.5,132031.25
19-07-16,10793.75,9213,132234.375
20-07-16,10837.5,9301,131984.375
21-07-16,10790,9276.5,132234.375
22-07-16,10837.5,9314.5,132125
25-07-16,10811.25,9307.5,132062.5
26-07-16,10816.25,9327.5,132125
27-07-16,10802.5,9415.5,132546.875
28-07-16,10823.75,9439.5,132562.5
29-07-16,10841.25,9453.5,133046.875
02-08-16,10763.75,9428.5,132546.875
03-08-16,10785,9456.5,132578.125
04-08-16,10796.25,9487.5,132953.125
05-08-16,10883.75,9566,132140.625
08-08-16,10877.5,9558.5,132046.875
09-08-16,10887.5,9583.5,132343.75
10-08-16,10863.75,9563,132734.375
11-08-16,10908.75,9600,132046.875
12-08-16,10901.25,9608.5,132531.25
15-08-16,10930,9645.5,132250
16-08-16,10883.75,9597,132000
17-08-16,10898.75,9608,132109.375
18-08-16,10917.5,9617,132375
19-08-16,10908.75,9614,131953.125
22-08-16,10907.5,9623.5,132281.25
23-08-16,10926.25,9634,132218.75
24-08-16,10875,9572.5,132218.75
25-08-16,10867.5,9564.5,132062.5
26-08-16,10842.5,9571.5,131375
30-08-16,10876.25,9552,131890.625
31-08-16,10847.5,9547.5,130921.875
01-09-16,10836.25,9555,130953.125
02-09-16,10890,9590.5,130781.25
06-09-16,10922.5,9655,131359.375
07-09-16,10922.5,9657.5,131359.375
08-09-16,10887.5,9592,130718.75
09-09-16,10613.75,9342,130359.375
12-09-16,10792.5,9533.5,130500
13-09-16,10643.75,9455.5,129984.375
14-09-16,10601.25,9465,130437.5
15-09-16,10690,9635.5,130453.125
16-09-16,10662.5,9628.5,130406.25
19-09-16,10665,9588.5,130421.875
20-09-16,10655,9597,130500
21-09-16,10781.25,9700,130593.75
22-09-16,10841.25,9772.5,130859.375
23-09-16,10790,9713,131031.25
26-09-16,10698.75,9630,131312.5
27-09-16,10763.75,9721.5,131531.25
28-09-16,10816.25,9736.5,131437.5
29-09-16,10742.5,9688.5,131546.875
30-09-16,10802.5,9740.5,131125
04-10-16,10723.75,9715,130500
05-10-16,10766.25,9747,130218.75
06-10-16,10782.5,9744,129953.125
07-10-16,10732.5,9718,130062.5
10-10-16,10795,9786.5,129796.875
11-10-16,10672.5,9654,129890.625
12-10-16,10657.5,9627,129812.5
13-10-16,10631.25,9592,130187.5
14-10-16,10635,9608.5,129859.375
17-10-16,10615,9606.5,130125
18-10-16,10660,9654,130296.875
19-10-16,10690,9660.5,130265.625
20-10-16,10685,9687.5,130281.25
21-10-16,10673.75,9686.5,130343.75
24-10-16,10721.25,9805.5,130171.875
25-10-16,10690,9772,130171.875
26-10-16,10670,9707.5,129937.5
27-10-16,10617.5,9614,129515.625
28-10-16,10618.75,9612,129546.875
31-10-16,10600,9593.5,129625
01-11-16,10518.75,9514.5,129796.875
02-11-16,10461.25,9433.5,130031.25
03-11-16,10417.5,9349,130031.25
04-11-16,10400,9315.5,130250
07-11-16,10645,9551.5,129843.75
08-11-16,10677.5,9604.5,129500
09-11-16,10801.25,9641,128031.25
10-11-16,10836.25,9487.5,127562.5
11-11-16,10807.5,9496,127171.875
14-11-16,10802.5,9389,126656.25
15-11-16,10896.25,9532,126421.875
16-11-16,10863.75,9566.5,126468.75
17-11-16,10921.25,9657,126078.125
18-11-16,10903.75,9617,125562.5
21-11-16,10965,9708,125546.875
22-11-16,11001.25,9749.5,125703.125
23-11-16,11003.75,9699,125359.375
25-11-16,11056.25,9737,125203.125
28-11-16,11003.75,9722,125640.625
29-11-16,11018.75,9750,125765.625
30-11-16,10993.75,9632,124515.625
01-12-16,10960,9473,123984.375
02-12-16,10960,9477,124468.75
05-12-16,11021.25,9561,124468.75
06-12-16,11050,9573.5,124468.75
07-12-16,11183.75,9683.5,124812.5
08-12-16,11238.75,9726,124531.25
09-12-16,11300,9787.5,124031.25
12-12-16,11280,9735.5,124000
13-12-16,11366.25,9875.5,123921.875
14-12-16,11285,9863.5,123406.25
15-12-16,11292.5,9869,122921.875
16-12-16,11276.25,9831.5,122828.125
19-12-16,11300,9877.5,123265.625
20-12-16,11332.5,9912,123125
21-12-16,11302.5,9899,123296.875
22-12-16,11293.75,9873,123265.625
23-12-16,11300,9884.5,123359.375
28-12-16,11226.25,9847.5,123640.625
29-12-16,11225,9837,123937.5
30-12-16,11181.25,9728,124281.25
03-01-17,11262.5,9812.5,124109.375
04-01-17,11321.25,9867,124109.375
05-01-17,11321.25,9924,124828.125
06-01-17,11357.5,10008,124406.25
09-01-17,11325,10044,124781.25
10-01-17,11318.75,10062.5,124765.625
11-01-17,11352.5,10093,124812.5
12-01-17,11317.5,10069.5,124890.625
13-01-17,11362.5,10122.5,124781.25
17-01-17,11313.75,10080.5,125234.375
18-01-17,11332.5,10109,124718.75
19-01-17,11307.5,10107,124171.875
20-01-17,11330,10116.5,124218.75
23-01-17,11310,10127,124812.5
24-01-17,11372.5,10192.5,124218.75
25-01-17,11470,10293,123812.5
26-01-17,11470,10295.5,123968.75
27-01-17,11445,10325,124171.875
30-01-17,11380,10249,124218.75
31-01-17,11372.5,10225.5,124468.75
01-02-17,11372.5,10297,124328.125
02-02-17,11377.5,10262,124375
03-02-17,11455,10310,124281.25
